38,67,152,229,363
41,52,31,50,47
46,60,46,36,23
50,31,24,17,14
48,66,55,59,73
43,65,74,55,29
46,53,34,37,22
35,18,20,7,6
52,47,39,32,37
34,26,17,16,11
53,41,22,16,17
50,69,117,156,180
59,55,52,65,77
56,92,98,159,228
60,58,43,32,24
52,69,141,195,267
52,63,67,55,63
52,30,37,26,8
62,49,51,40,33
59,60,87,101,110
41,28,25,13,4
54,55,34,29,25
39,19,13,7,0
44,51,63,74,59
40,61,57,65,70
64,51,50,44,38
56,42,47,46,33
39,64,77,49,61
51,48,37,62,51
68,64,90,67,62
38,38,39,38,14
44,63,53,45,42
47,58,80,82,65
41,34,18,8,3
39,30,23,11,9
47,17,8,4,5
65,36,46,38,18
52,51,64,58,55
46,53,68,39,33
37,62,81,89,123
66,51,27,24,10
42,30,29,12,5
47,63,72,92,115
33,52,45,43,39
70,33,12,6,10
46,59,107,105,133
50,22,22,15,13
48,58,39,38,22
42,30,49,20,15
42,46,45,69,51
46,38,61,62,66
50,56,54,54,48
52,69,42,46,32
41,50,35,18,16
53,33,35,14,11
46,35,17,8,5
50,29,28,27,20
59,20,12,6,7
59,28,17,17,13
44,43,71,74,81
47,57,32,18,17
48,45,38,40,18
45,46,42,43,11
62,52,33,27,25
42,46,33,25,19
44,52,27,35,18
57,57,73,84,82
49,39,54,52,68
56,69,56,93,78
60,73,101,167,215
38,50,48,38,18
40,48,48,37,43
49,55,44,44,49
46,38,30,29,24
63,65,53,52,24
60,43,20,6,8
60,36,57,30,41
55,31,30,28,25
50,11,14,5,3
56,49,32,18,17
69,53,62,63,77
40,81,130,150,218
47,43,40,29,15
56,44,35,26,16
57,93,129,154,174
45,28,13,11,6
44,44,46,16,5
55,71,84,97,85
57,77,105,129,151
51,74,102,87,81
36,62,43,41,50
53,19,16,3,3
67,51,41,31,29
46,54,87,114,150
47,61,60,58,47
56,38,39,17,13
41,34,16,4,4
60,43,38,34,36
48,60,31,22,13
48,64,73,121,148
56,55,28,28,22
50,43,49,40,39
53,63,68,65,62
39,66,74,58,62
41,27,26,7,3
41,54,57,45,48
45,22,5,2,0
49,36,28,24,26
32,44,21,27,13
39,52,42,52,30
70,47,46,24,13
54,47,25,18,14
64,41,37,20,7
46,65,52,83,87
35,47,124,209,321
41,25,8,3,1
50,103,154,253,422
48,46,21,10,10
53,56,60,71,56
52,42,42,27,26
42,44,55,34,43
39,77,104,93,105
54,65,74,61,55
53,44,23,11,4
49,53,59,47,51
45,65,88,93,88
62,62,95,99,90
61,44,32,21,6
52,39,26,18,16
43,46,31,25,21
53,64,59,17,14
58,88,97,177,224
59,38,30,36,25
40,31,18,11,7
65,58,80,57,59
54,57,49,41,28
47,80,77,65,84
47,45,54,45,25
42,36,31,16,4
35,32,44,41,26
61,67,73,65,51
63,45,13,7,0
51,65,60,54,41
48,33,53,66,71
38,45,28,11,9
56,57,73,73,65
36,49,51,49,41
47,57,49,62,91
52,49,53,38,20
43,48,34,30,31
45,56,41,34,23
58,21,15,2,2
52,45,72,59,47
43,70,67,66,59
53,94,130,226,340
48,33,37,36,14
53,65,75,71,75
44,49,49,55,74
53,53,66,75,74
64,46,45,47,22
50,36,20,17,13
43,58,76,122,147
37,45,24,10,5
42,59,65,61,51
67,42,47,45,32
52,33,31,25,10
59,56,32,28,13
38,81,92,105,138
63,32,40,20,19
48,51,60,53,36
61,32,27,19,9
32,43,35,24,15
38,77,72,56,63
54,41,49,39,24
52,44,31,19,13
61,40,43,33,22
50,39,22,29,22
54,29,11,4,8
41,62,106,169,186
46,32,7,4,1
37,64,128,122,130
36,62,54,30,37
34,44,20,6,3
52,66,84,91,98
48,31,15,0,0
47,30,17,29,18
45,35,35,17,12
53,59,83,66,57
45,52,21,14,9
51,57,45,31,34
44,45,36,22,25
71,59,72,91,71
61,46,36,38,20
53,74,75,74,81
62,44,49,40,36
41,13,7,11,7
44,73,69,76,65
58,30,7,6,1
59,58,70,77,83
45,19,9,2,1
50,64,32,25,37
59,25,23,11,1
69,54,37,15,25
45,91,119,100,101
54,61,55,41,40
42,32,47,45,41
64,46,51,31,22
40,39,23,8,11
58,30,28,9,4
55,30,33,37,19
56,107,134,204,177
58,56,39,34,40
73,39,47,46,49
68,41,67,43,49
56,78,91,101,132
48,79,72,67,80
45,50,35,22,13
47,51,23,12,12
45,38,17,21,16
45,48,18,11,8
55,74,77,72,41
53,38,52,38,44
47,70,107,115,132
54,60,62,26,30
73,60,103,135,153
62,42,28,18,15
40,61,69,60,56
47,72,97,118,106
57,62,69,85,92
60,42,22,24,10
49,43,65,47,32
32,39,24,29,12
57,31,21,7,4
56,31,14,9,14
61,56,59,56,34
56,62,69,64,58
66,44,56,46,33
50,33,34,45,33
51,46,61,78,78
55,26,20,6,4
36,49,49,30,13
58,79,89,100,80
48,47,52,55,32
47,58,52,58,64
39,66,27,43,28
50,74,103,94,101
45,35,24,2,5
51,36,16,8,3
41,34,46,56,32
52,18,7,2,1
66,41,36,12,20
62,80,65,71,56
45,31,14,17,2
38,71,68,98,98
43,39,28,26,20
44,44,26,20,5
49,51,55,46,32
58,32,12,13,11
40,41,34,26,28
69,38,33,19,18
39,44,29,14,13
34,53,33,23,33
43,69,91,100,122
35,33,12,8,13
38,48,77,43,49
58,76,93,113,112
35,41,31,26,15
44,30,15,4,1
59,59,39,33,36
67,55,46,21,23
52,52,72,62,99
64,79,80,82,108
66,51,21,19,7
51,84,113,217,240
68,60,52,46,39
52,53,59,61,32
44,26,19,11,1
52,79,78,91,81
54,43,37,20,10
53,29,32,25,18
50,73,105,184,285
66,95,165,193,246
43,48,49,37,25
44,53,40,25,22
57,57,60,63,45
47,62,58,61,60
55,48,25,21,7
44,79,92,89,76
49,23,28,16,1
46,33,33,26,13
28,27,33,34,32
44,50,36,21,18
48,45,45,26,28
47,73,113,119,113
53,52,56,74,95
42,52,50,35,28
47,55,56,53,55
47,62,79,70,84
50,37,62,35,28
35,39,35,23,18
45,25,19,8,2
58,62,28,35,15
60,29,19,6,3
49,71,46,28,23
47,52,24,17,2
63,51,42,18,31
50,29,11,3,0
51,29,10,11,6
42,36,23,37,48
44,104,172,240,319
63,66,70,74,48
43,73,64,38,35
42,50,87,76,74
61,80,83,72,54
41,43,50,39,24
46,43,30,25,18
61,47,26,17,15
38,36,12,15,16
47,62,57,44,40
52,55,49,28,13
48,54,53,39,34
35,45,35,23,18
44,44,25,20,20
60,37,16,12,10
44,46,46,40,37
50,48,42,29,23
42,23,23,29,18
55,50,37,19,15
51,36,25,18,7
51,33,10,22,10
45,49,50,46,36
49,35,18,6,7
57,34,23,10,4
21,17,4,4,5
45,45,65,56,73
51,53,76,70,86
57,51,41,17,14
51,47,60,54,46
63,47,18,8,6
49,49,37,41,17
49,29,28,34,22
41,102,132,167,250
65,35,37,21,24
62,57,57,73,70
64,71,98,120,112
51,43,26,24,14
51,67,87,103,81
47,35,17,6,9
50,32,40,38,42
58,40,27,20,9
30,39,36,27,18
31,31,24,11,9
42,47,34,32,19
55,57,55,53,29
58,60,56,60,68
47,35,38,24,8
50,89,97,99,136
55,52,62,73,67
36,37,25,21,21
51,32,37,26,31
42,48,71,37,58
37,67,86,91,80
49,36,22,28,13
54,52,31,20,13
58,41,31,18,12
38,30,24,6,7
57,50,26,31,17
49,17,2,1,0
46,77,108,81,104
53,44,18,14,8
56,32,18,6,13
48,56,53,33,20
55,57,35,38,40
41,67,110,167,146
48,36,19,10,15
53,81,94,117,157
41,24,22,12,7
66,51,82,78,68
45,79,49,62,36
37,56,45,24,18
43,66,58,42,20
46,58,25,57,35
40,72,60,48,45
38,37,28,19,14
58,45,56,41,35
51,48,50,27,30
44,29,24,11,1
59,98,136,207,293
58,68,64,76,96
72,67,124,156,187
36,21,35,29,21
44,60,83,94,77
59,42,22,19,11
50,43,22,21,7
30,42,51,49,36
78,66,74,67,68
41,59,81,72,83
58,56,71,92,100
41,23,36,21,13
51,76,84,91,104
62,31,16,18,10
59,40,34,25,12
59,28,28,21,8
43,18,6,5,2
55,52,32,14,8
50,52,51,53,30
54,76,114,131,155
52,41,38,14,17
50,39,20,9,5
54,49,75,91,97
40,40,22,25,12
60,68,77,108,105
44,67,55,47,49
54,45,40,43,31
55,89,151,188,311
52,46,26,23,21
42,33,22,1,2
43,52,52,52,42
48,46,51,41,37
48,43,50,40,30
70,38,42,28,5
52,76,96,79,62
51,86,97,107,100
45,34,32,23,16
53,23,20,13,7
57,50,36,43,13
40,33,36,45,42
31,36,20,18,4
46,72,74,58,48
45,37,7,4,4
44,44,37,30,36
58,64,58,70,49
36,71,83,102,124
41,60,39,28,46
54,47,57,43,35
37,33,18,11,7
62,58,42,38,33
48,33,40,23,6
45,64,49,36,48
59,56,41,42,40
44,50,52,66,69
60,56,59,59,54
48,50,67,57,53
50,56,47,56,42
44,41,32,23,10
56,41,27,21,23
64,75,75,79,93
60,32,15,11,5
53,41,86,109,100
70,61,79,85,85
51,28,20,15,10
51,54,30,35,19
52,30,17,7,1
60,24,20,4,1
47,86,175,237,431
60,43,48,45,24
59,46,37,18,25
48,37,37,16,6
57,36,10,3,1
38,39,51,35,57
48,34,40,39,26
47,45,56,47,59
37,46,47,15,19
36,72,125,132,157
44,49,68,47,40
36,93,80,122,110
43,30,15,17,15
46,37,24,14,6
39,53,62,67,56
52,56,42,38,29
39,38,32,29,26
58,43,42,53,44
51,58,79,84,81
38,35,49,33,31
43,60,64,66,35
49,36,16,13,4
64,40,41,24,20
49,44,60,27,30
40,54,48,36,36
54,56,48,63,46
37,74,36,33,37
44,41,46,50,45
42,31,28,8,6
34,28,28,12,10
55,45,48,28,30
53,84,85,86,82
54,36,27,18,9
55,56,56,85,58
47,67,70,56,68
57,45,53,39,45
52,44,43,47,45
51,34,18,11,5
72,40,21,32,8
53,69,93,64,79
58,25,22,18,18
55,36,21,17,9
48,39,24,9,4
54,49,53,35,25
59,50,46,59,57
53,53,45,58,65
53,33,44,47,38
45,72,123,145,162
52,48,52,41,18
51,26,14,9,7
57,51,38,35,29
42,71,86,100,121
42,47,41,45,39
50,79,65,86,96
37,48,43,38,44
44,38,12,1,5
41,43,44,28,23
58,68,103,126,192
70,58,74,102,87
62,62,54,48,28
50,51,19,13,16
57,50,47,71,45
52,82,118,123,125
51,37,29,15,24
58,28,16,15,3
44,46,31,20,11
36,39,58,82,69
49,64,69,105,89
50,64,69,74,82
41,22,12,7,5
53,62,75,95,75
55,40,24,9,9
69,82,93,98,130
47,75,55,71,55
39,68,59,68,88
44,73,78,111,88
33,50,68,75,72
49,35,23,19,9
55,37,17,7,3
38,50,23,22,18
41,92,96,110,162
31,53,46,37,43
56,61,54,45,36
49,48,55,53,31
52,85,55,67,75
46,30,20,19,4
54,35,20,20,6
55,41,55,38,21
64,33,30,18,15
58,53,42,24,27
68,22,6,0,0
34,58,51,44,25
49,47,23,21,6
49,57,94,84,105
58,43,41,38,38
57,61,45,35,16
50,57,127,119,171
73,49,29,18,23
64,36,15,15,9
30,48,69,69,66
42,32,19,10,5
66,27,21,8,2
52,68,87,114,75
63,65,60,46,29
31,46,28,33,23
49,48,25,22,20
53,33,40,13,1
46,38,36,30,26
57,46,56,53,73
61,53,63,67,60
57,45,51,64,44
81,59,46,29,35
49,28,5,6,5
48,79,125,142,156
56,64,62,126,143
50,27,28,24,10
52,38,48,33,24
44,47,52,66,31
39,44,59,54,50
38,47,23,21,22
43,19,2,2,0
46,67,65,83,63
54,58,72,80,63
38,43,37,33,31
54,44,31,38,19
43,31,18,20,9
33,38,17,16,7
52,23,21,9,7
65,14,11,6,11
50,74,90,74,107
56,53,52,55,60
51,52,91,96,111
32,41,43,35,17
53,56,42,64,46
45,47,40,32,35
67,45,24,24,19
43,60,60,56,40
57,27,26,15,21
62,69,58,50,65
43,60,89,100,125
38,21,27,8,6
42,40,25,23,9
61,51,58,41,29
54,29,19,20,2
40,26,11,1,1
45,49,30,24,21
32,30,28,30,9
41,45,72,68,57
50,25,36,36,11
55,57,58,66,56
39,54,75,31,38
57,94,203,305,502
65,88,79,74,59
41,42,39,35,41
62,41,26,5,5
54,57,76,64,110
44,53,42,39,26
60,32,10,10,2
54,10,8,1,0
62,64,73,103,102
38,43,42,23,12
57,25,9,3,0
54,57,44,49,30
51,51,64,77,58
41,46,55,45,49
44,86,129,226,323
56,44,28,33,25
49,30,12,7,7
50,55,72,55,41
57,33,18,15,4
49,34,38,11,5
43,82,99,68,83
75,52,72,49,36
50,76,48,60,43
55,67,46,61,67
42,35,42,33,25
60,63,93,71,67
60,34,18,10,5
36,31,15,14,13
59,45,45,49,62
60,55,57,51,56
43,55,53,59,44
65,76,82,84,75
51,64,122,157,219
37,25,19,12,4
72,73,83,82,72
54,83,96,74,80
52,70,101,182,179
47,42,44,46,46
53,58,71,31,22
54,33,15,9,3
53,50,33,27,20
54,18,6,1,2
41,31,18,15,19
48,49,61,102,136
43,25,30,23,6
47,72,60,90,95
50,66,104,97,106
56,59,21,7,5
44,61,36,34,25
54,37,40,30,22
55,79,126,150,231
67,94,206,264,507
48,61,63,53,46
46,76,65,54,38
44,51,30,24,14
43,52,67,68,75
55,23,28,19,17
48,42,42,26,26
57,47,53,56,33
53,39,35,18,18
39,32,33,22,12
49,33,24,5,2
45,65,73,66,70
76,77,79,87,96
45,36,46,52,39
51,62,48,35,14
46,5,3,2,1
44,49,33,30,20
65,58,36,28,17
59,78,124,185,227
54,44,21,15,4
44,35,29,23,15
40,39,14,14,11
54,40,39,20,16
54,27,26,15,9
35,58,69,84,63
40,90,119,161,170
50,46,30,24,21
68,75,125,135,125
52,75,78,83,108
50,33,14,3,6
58,61,25,27,21
37,33,44,26,28
45,50,48,42,40
46,67,57,62,30
31,58,46,66,46
43,28,30,20,15
64,48,49,33,19
54,62,100,94,105
40,45,51,35,44
51,67,48,56,61
36,48,76,51,36
40,53,74,80,69
60,26,12,10,4
50,56,69,74,100
47,71,74,107,111
50,45,35,20,23
50,51,60,49,50
60,36,30,11,22
41,31,33,18,12
45,30,22,16,7
54,48,80,80,84
53,33,26,39,11
73,35,40,34,7
57,53,21,15,6
51,68,69,91,118
55,55,31,21,31
67,64,85,98,115
34,64,94,95,137
67,66,47,77,64
48,35,36,23,14
34,60,63,90,69
50,58,65,93,66
45,76,85,97,162
41,34,27,17,8
54,31,38,22,12
43,38,38,27,14
39,44,43,18,9
52,32,10,3,0
51,64,29,33,18
54,40,15,17,13
42,65,67,51,55
51,54,35,22,15
48,66,68,48,38
39,72,149,245,309
48,27,28,12,6
48,54,40,29,37
48,58,56,29,32
39,47,33,59,51
51,21,22,9,6
64,75,99,150,154
34,26,19,10,10
58,89,72,88,107
42,33,11,8,10
42,39,35,27,17
46,43,43,19,34
41,49,38,44,29
38,48,74,96,109
48,37,23,41,18
35,50,56,77,65
64,37,24,14,6
49,68,66,47,61
65,65,64,74,79
72,54,32,25,28
57,46,37,41,35
52,59,83,65,74
44,74,112,142,192
60,64,48,47,31
48,46,45,36,34
49,52,68,88,76
52,46,32,40,38
46,38,60,37,37
41,42,49,24,47
61,58,51,45,28
40,44,34,25,19
41,46,29,24,15
49,37,28,26,21
40,63,72,62,80
56,41,21,22,6
54,58,29,37,22
42,49,34,26,32
58,83,89,99,130
50,27,36,36,28
53,29,25,0,1
51,45,32,29,22
38,40,40,28,23
60,48,29,16,9
58,53,42,43,39
32,44,34,31,26
34,14,26,6,13
51,74,50,45,57
39,34,15,6,3
44,38,37,29,25
50,56,61,50,29
59,15,5,2,0
68,32,18,7,6
40,58,42,67,40
82,43,23,19,3
60,44,62,52,36
58,54,46,21,35
52,53,68,52,53
35,44,37,33,45
53,25,30,13,6
52,48,27,28,18
49,112,147,206,253
48,56,105,133,164
39,54,40,43,44
48,27,17,7,8
46,55,58,70,84
54,102,123,217,326
62,44,35,43,31
50,72,31,40,31
50,23,33,30,10
57,56,60,45,60
54,39,41,30,22
52,50,37,32,19
42,41,27,18,8
65,63,53,43,31
56,49,45,42,16
45,39,23,17,25
60,83,80,49,37
56,67,199,236,320
68,45,37,58,63
67,30,43,41,19
46,52,63,65,81
70,51,114,151,146
44,32,9,6,2
45,44,24,14,9
40,53,25,37,7
38,66,63,63,50
50,32,10,8,3
49,48,77,90,84
50,66,29,30,18
27,53,68,85,65
53,35,36,33,5
