98,87,88,96,44
79,83,62,71,25
60,38,33,16,2
76,55,40,22,15
64,90,81,75,51
84,72,87,62,53
70,108,91,128,78
59,117,188,312,259
50,97,90,126,96
52,57,66,71,40
78,69,46,36,6
77,65,61,48,20
56,63,66,42,33
93,53,43,25,10
78,65,48,52,34
83,47,29,33,5
56,49,49,35,20
57,58,47,53,26
84,70,114,92,67
66,68,60,40,25
87,97,133,139,95
67,73,60,68,44
71,70,67,33,11
57,66,110,102,81
51,97,128,173,144
98,107,123,147,92
79,43,13,6,2
66,40,44,27,20
74,46,34,25,10
74,112,154,159,168
86,78,78,70,52
91,70,57,65,44
88,98,104,154,91
64,64,77,48,33
80,38,28,6,12
98,87,70,65,31
56,73,85,96,46
55,111,134,149,136
84,76,91,68,39
67,81,79,57,27
76,79,88,94,73
51,86,130,121,110
65,100,122,151,93
66,76,45,56,15
87,61,58,43,31
88,64,58,64,36
49,61,48,47,22
73,103,97,116,83
65,87,68,70,26
88,60,60,44,32
79,53,75,107,76
85,79,81,74,39
91,61,47,39,19
100,98,85,108,95
80,69,45,36,22
90,137,117,139,100
79,78,80,82,41
55,57,65,67,35
57,83,71,93,58
77,84,89,67,33
74,50,38,12,7
80,78,69,78,29
92,54,40,16,10
65,101,114,109,80
54,98,114,124,97
96,76,72,68,36
84,61,64,58,45
92,81,69,55,26
76,56,54,58,23
58,65,68,36,16
79,57,38,39,6
80,86,92,57,43
59,67,141,112,92
78,94,71,109,61
58,70,79,84,89
99,68,64,70,22
74,38,96,73,44
82,104,145,162,119
77,96,70,51,18
75,46,41,52,22
68,71,76,83,48
78,60,42,52,14
87,78,97,70,63
74,93,44,55,27
70,99,99,97,52
74,108,130,209,124
57,67,82,59,66
101,101,106,106,71
77,63,59,35,34
58,82,92,95,66
69,89,134,150,99
79,86,127,148,125
77,56,50,50,15
68,56,55,50,34
77,65,30,21,14
71,40,42,31,15
77,102,160,263,231
66,79,72,34,22
73,63,63,47,31
64,42,35,16,18
76,86,96,89,54
95,73,30,42,15
89,103,137,141,113
76,39,28,13,5
79,71,78,56,34
117,63,39,20,4
70,74,58,48,32
52,68,39,20,12
69,73,59,36,18
84,98,101,131,82
71,87,89,81,42
58,59,71,61,43
75,56,55,59,22
70,35,16,17,8
99,87,90,75,46
82,92,73,88,49
77,81,63,52,44
75,93,117,104,94
77,102,111,116,92
62,65,60,64,30
84,59,25,21,14
63,97,134,148,105
96,62,74,66,26
72,99,92,121,65
88,68,52,38,32
73,88,70,51,32
59,41,24,7,3
39,77,111,108,127
85,87,94,134,100
78,64,31,22,10
69,70,58,26,22
110,90,128,113,114
83,155,214,364,340
94,72,86,76,56
74,62,70,80,45
80,111,121,116,66
58,79,82,81,57
72,73,61,64,37
59,73,46,64,39
82,112,143,158,131
100,33,37,10,11
70,74,79,91,54
81,52,54,43,27
73,64,71,35,5
78,63,53,55,32
84,58,59,57,38
79,62,57,70,34
61,120,153,217,189
62,61,76,73,44
87,68,49,70,35
58,63,57,49,33
95,85,85,113,55
71,86,79,90,63
80,69,64,63,32
83,44,40,23,7
73,70,57,48,28
94,65,47,29,10
64,54,52,55,14
82,115,126,162,123
75,81,108,102,59
75,109,136,178,164
71,64,64,59,35
61,101,115,194,163
87,89,68,71,33
76,75,39,41,17
90,72,79,100,30
57,89,102,102,73
50,68,50,37,23
87,73,75,47,27
97,56,32,18,8
68,98,111,93,77
65,77,84,79,47
57,90,88,75,40
54,76,69,74,59
77,55,80,79,68
56,63,83,65,47
85,98,83,91,69
93,74,72,66,40
104,92,81,74,67
79,108,90,95,72
76,41,34,24,13
57,52,48,50,16
81,51,40,19,12
81,75,71,41,32
78,75,99,77,65
87,67,82,91,60
82,106,162,202,131
106,64,65,44,20
58,32,35,24,6
68,105,131,142,78
81,74,83,86,55
82,82,48,22,8
76,95,105,168,93
66,51,61,66,26
69,69,71,91,51
92,66,66,55,23
72,96,67,86,64
59,86,110,103,65
81,88,75,103,58
